gene,log2FoldChange,pval,padj,-log10(padj)
ENSG00000178896,0.9090027005400843,1.2739124916278287e-23,2.159860724441728e-22,21.665574252810448
ENSG00000211895,2.586606903676838,1.4141258547955553e-23,2.386737302437747e-22,21.622195379225357
ENSG00000162614,1.5208080736157588,1.4830135369710133e-23,2.4917299517576035e-22,21.60349902734858
ENSG00000173372,1.8564836258599882,1.659029912338289e-23,2.7749693152564203e-22,21.556741814807427
ENSG00000275832,1.4267474587416586,2.0406577544726055e-23,3.3980595643673297e-22,21.468769012680237
ENSG00000241351,2.205870545273827,3.0532293941870805e-23,5.06157584014125e-22,21.295714251513658
ENSG00000185880,1.049209070815185,3.185528097419958e-23,5.257530886449754e-22,21.279218167281623
ENSG00000216490,0.8361119110087913,3.313329100689432e-23,5.444368962806865e-22,21.264052450500063
ENSG00000287644,1.6674698867582878,3.422037788459683e-23,5.5983337504186915e-22,21.251941214186303
ENSG00000183049,-1.054169619380929,3.7609354299052467e-23,6.125890460064004e-22,21.212830773284438
ENSG00000126016,-0.8526226756584924,3.7896220965178044e-23,6.145778443483222e-22,21.211423100198587
ENSG00000137812,1.0246813661006726,4.4863345464597215e-23,7.244167904023706e-22,21.140011492241758
ENSG00000187240,-0.8421941273449189,4.944359608059968e-23,7.949336783648139e-22,21.099669103194707
ENSG00000123080,0.8748342831620537,4.97392440566462e-23,7.962548512072546e-22,21.098947908695997
ENSG00000235192,1.1859126357019065,5.811983868293855e-23,9.264401636212e-22,21.03318262539885
ENSG00000204852,-0.9630257597908352,6.171169258071073e-23,9.795089928768128e-22,21.008991572391196
ENSG00000162390,-1.2641382344360983,6.881852917101284e-23,1.0876826856266013e-21,20.96349778476751
ENSG00000198829,1.5791632588417257,7.371850582808508e-23,1.1602110832858959e-21,20.935462990112246
ENSG00000232586,0.8126225261453714,8.606384356130286e-23,1.3488156995111752e-21,20.870047387728683
ENSG00000211637,2.7247719727436075,8.690158952807976e-23,1.3562465646014121e-21,20.86766134888226
ENSG00000153093,1.2235725955519343,8.915079331126015e-23,1.3855519127125014e-21,20.85837719779065
ENSG00000177674,0.9117819880854996,9.840731130511057e-23,1.523067515220176e-21,20.8172808446366
ENSG00000211651,2.7820871325535275,1.1048262620599854e-22,1.7028933708610523e-21,20.76881254516509
ENSG00000134627,0.9148975965091236,1.1251714130221602e-22,1.727114967313851e-21,20.762678752178832
ENSG00000287126,0.8324323287674957,1.2105954188964405e-22,1.850623324788411e-21,20.732681968396232
ENSG00000165029,1.4181105720469716,1.4176148332888356e-22,2.1582462563948394e-21,20.665899003725492
ENSG00000145685,1.324997424155649,1.5986670268998747e-22,2.4239951261530617e-21,20.615468257726445
ENSG00000076382,0.95867458832575,1.669810888513723e-22,2.5216172526948126e-21,20.59832083277377
ENSG00000182809,-1.6573005780873493,1.9340119747086672e-22,2.908816397444891e-21,20.536283690266515
ENSG00000124374,-0.8850507078840346,1.9811840500342823e-22,2.967797793826455e-21,20.52756569234751
ENSG00000188313,1.7453854574277083,1.9905896434943408e-22,2.9699597480935563e-21,20.527249436642155
ENSG00000287935,1.489635490264336,2.0034715752455772e-22,2.9772705082334672e-21,20.526181704521584
ENSG00000211662,2.7783254423396295,2.150359091361401e-22,3.1828727820547728e-21,20.497180719580616
ENSG00000008394,1.0339967242930677,2.387675063947594e-22,3.50762370840778e-21,20.45498700314167
ENSG00000185507,1.9254778820150376,2.3885694958058344e-22,3.50762370840778e-21,20.45498700314167
ENSG00000277075,0.9994640430180843,2.405541239596689e-22,3.5186936563512345e-21,20.453618541959223
ENSG00000186818,1.0364479093799117,2.51636116002865e-22,3.6664168464479935e-21,20.43575816026289
ENSG00000179331,0.9192668312209955,2.9852170014230197e-22,4.315836982677467e-21,20.364934967803002
ENSG00000102057,1.1953435525594074,2.976735165812589e-22,4.315836982677467e-21,20.364934967803002
ENSG00000211660,2.6129949101136556,3.214666491194996e-22,4.629616220910168e-21,20.334455008992652
ENSG00000163808,1.0920130591229917,3.396671178280332e-22,4.862911808128755e-21,20.313103606555682
ENSG00000198715,0.8840825490885946,3.4027345359828547e-22,4.862911808128755e-21,20.313103606555682
ENSG00000112053,1.898401820417132,3.46584796268298e-22,4.934203397254777e-21,20.306782952032197
ENSG00000172936,0.8128015462746937,3.629433339286732e-22,5.147447283475099e-21,20.28840809242496
ENSG00000134326,2.873048321536836,4.0307948078274127e-22,5.6950244822713066e-21,20.244504404597613
ENSG00000158481,-1.723528604152398,4.390416023962781e-22,6.1797176488230836e-21,20.209031367364158
ENSG00000126709,2.54534406743638,4.45059921248163e-22,6.240877843066347e-21,20.20475431807629
ENSG00000197457,-0.8614906817072716,4.979062718255384e-22,6.955769265577746e-21,20.157654832699855
ENSG00000099204,-0.8391669599538681,5.081081506211468e-22,7.071803738122677e-21,20.150469800686313
ENSG00000123610,1.8955230352479082,5.13092104590422e-22,7.114622862908082e-21,20.14784811636662
ENSG00000124256,1.590121838256806,5.207691552119518e-22,7.194329440520668e-21,20.143009678982843
ENSG00000244575,2.333486269765229,5.243110570998382e-22,7.216532261927662e-21,20.141671442498648
ENSG00000105173,1.1256841889912168,5.346476507956528e-22,7.331749034808032e-21,20.134792409321307
ENSG00000275379,0.8661455343990101,6.094755428402177e-22,8.32726657433704e-21,20.079497532386196
ENSG00000128228,0.8519079841774209,6.527282447262566e-22,8.885680119813639e-21,20.051309325205022
ENSG00000163606,-1.0235603332586027,6.913843159417939e-22,9.377685448955969e-21,20.027904338676905
ENSG00000240864,2.427548173038602,7.352336977223333e-22,9.936310480088056e-21,20.002774846547297
ENSG00000127334,-0.7969960362993542,8.736682619462637e-22,1.1764558184330555e-20,19.929424378025587
ENSG00000125510,0.9256134477801293,9.304835930815879e-22,1.2484546051058715e-20,19.903627244350236
ENSG00000211679,2.6558530314796602,9.383754163042722e-22,1.2545305744856397e-20,19.901518749918445
ENSG00000196141,2.5556999090396273,1.2373008293472704e-21,1.6482614619518995e-20,19.782973895505293
ENSG00000146054,1.0130272889206753,1.2504118085923874e-21,1.6597993046439877e-20,19.77994442169187
ENSG00000283602,1.2862162099868142,1.2724612225173803e-21,1.6830781418403648e-20,19.77389572016068
ENSG00000136514,2.1034175526773886,1.300960059036785e-21,1.714692940002547e-20,19.765813640287142
ENSG00000116133,1.043573524438462,1.3986941325815458e-21,1.8370172938482975e-20,19.735886755187096
ENSG00000149131,2.66526430353639,1.4970579845784338e-21,1.9593074675359853e-20,19.707897406283788
ENSG00000230225,0.9271500543192074,1.5483648152542684e-21,2.0123347598949203e-20,19.69629977099095
ENSG00000146425,0.8480339264137254,1.5442115394419496e-21,2.0123347598949203e-20,19.69629977099095
ENSG00000172889,1.6275538564574266,1.776697056422205e-21,2.3010694515468137e-20,19.63807027313129
ENSG00000259319,1.2190598645555526,1.834567978881138e-21,2.3677988101130262e-20,19.6256552020208
ENSG00000152766,2.1926475395457126,1.893569764630797e-21,2.435522490369956e-20,19.61340785566377
ENSG00000124762,1.120875158841641,1.977970552402292e-21,2.5353368249005323e-20,19.595964335550228
ENSG00000255221,2.3807033123563928,2.4645101964392785e-21,3.1481585728488046e-20,19.501943400334966
ENSG00000184979,3.0034284395372315,2.4767295723027257e-21,3.1529697285628553e-20,19.50128019886238
ENSG00000082014,1.181663803912206,2.697487660781693e-21,3.42232278051555e-20,19.465679031853405
ENSG00000250616,-1.6309191949277073,2.880425777426462e-21,3.642029881288374e-20,19.43865649532709
ENSG00000224083,0.8384156985665725,2.939838106775479e-21,3.704593289956938e-20,19.43125946423604
ENSG00000108387,2.3851249814055877,2.9833410584362845e-21,3.7467549319755353e-20,19.42634471234292
ENSG00000265666,1.0939596813416768,3.0819608993584614e-21,3.8576221995325706e-20,19.413680307716632
ENSG00000163568,1.5825861977056705,3.634548926902906e-21,4.523112244642541e-20,19.344562634755956
ENSG00000130595,1.3576135484569358,3.6430450245427325e-21,4.523112244642541e-20,19.344562634755956
ENSG00000109046,0.826103419913499,3.650018192057386e-21,4.523112244642541e-20,19.344562634755956
ENSG00000078589,-0.9126880586251311,3.9367657632382164e-21,4.8622967870458766e-20,19.313158536022808
ENSG00000187608,3.01716493475012,4.009312197401732e-21,4.9355559393757287e-20,19.30666392145337
ENSG00000244437,2.2769659512244176,4.135220919267463e-21,5.0738072463380383e-20,19.2946660356247
ENSG00000080561,-0.9855472605681279,4.1933075219634284e-21,5.120062612126293e-20,19.290724728099427
ENSG00000279320,1.5687844668312074,4.200373081261785e-21,5.120062612126293e-20,19.290724728099427
ENSG00000109654,-1.0302637368095862,4.26102470943219e-21,5.1770756241635395e-20,19.285915491012535
ENSG00000074842,0.8052589388023721,4.579911712271291e-21,5.546451521679193e-20,19.255984778574998
ENSG00000204397,1.1114586961419202,4.625237468559631e-21,5.583215455575218e-20,19.2531156124573
ENSG00000279227,1.197681594166999,4.820601011764097e-21,5.800271539961317e-20,19.23655167444631
ENSG00000115159,0.8131947797316937,5.308930694795739e-21,6.367302730414182e-20,19.196044501318365
ENSG00000117632,0.8734592962059576,5.850087117639102e-21,6.993854150254439e-20,19.155283428703946
ENSG00000172123,0.856988322932143,5.982859761605107e-21,7.129733837312157e-20,19.14692668265083
ENSG00000118162,0.9129098338498309,6.01099653551969e-21,7.140451298563198e-20,19.14627433860453
ENSG00000161640,1.6119468492718034,6.06722437628278e-21,7.184364102709451e-20,19.143611665790843
ENSG00000105711,1.4079019267464168,7.767147632191068e-21,9.168183755719203e-20,19.037716690828788
ENSG00000184613,-1.4438258862744704,8.186430880922547e-21,9.632614254208548e-20,19.01625583103772
ENSG00000196123,1.011118889957635,9.237846633712686e-21,1.0835587403694441e-19,18.96514754034155
ENSG00000169026,0.838825343833248,9.27002840031182e-21,1.0839249508828554e-19,18.9650007865668
ENSG00000163661,1.2271182449094828,9.792716045454157e-21,1.1395082249266618e-19,18.94328253575138
other co-infection,60.803149606299264,9.806491694409073e-21,1.1395082249266618e-19,18.94328253575138
ENSG00000176170,0.8715974347739773,1.1076760877026067e-20,1.2831154680530196e-19,18.89173425953948
ENSG00000126458,0.7717311373467857,1.1439099051827662e-20,1.3209857418983647e-19,18.879101869931485
ENSG00000123131,0.8643142965440352,1.1552287225281528e-20,1.3299392392067932e-19,18.87616820014569
ENSG00000175643,1.9694808825473094,1.1648212110451572e-20,1.336856343753365e-19,18.873915258756863
ENSG00000211668,2.254822390441622,1.1825872208676385e-20,1.35308292448966e-19,18.868675586591813
ENSG00000025708,0.945533408361856,1.2231819681613355e-20,1.3952503795846427e-19,18.855347850659363
ENSG00000230149,1.1735743309116573,1.3970036246126683e-20,1.588665707257699e-19,18.798967478983343
ENSG00000163220,1.3420947409976727,1.4327693170645788e-20,1.6243858822647048e-19,18.78931079367177
ENSG00000087586,0.898228889293877,1.445437966489125e-20,1.633782913637708e-19,18.7868056501736
ENSG00000244242,1.2191224311735342,1.540760327901508e-20,1.7362646595385572e-19,18.760384074426494
ENSG00000168056,-0.8917185494032321,1.593810766263231e-20,1.790636794627064e-19,18.746992495717496
ENSG00000105088,-0.9732313484509684,1.7639222388243313e-20,1.9758047900344612e-19,18.704255966023076
ENSG00000148450,0.8738970372821279,1.817313739723701e-20,2.0295150446614982e-19,18.69260772493834
ENSG00000117724,1.0909285959383468,1.964492488334414e-20,2.1808205302045727e-19,18.661380073049852
ENSG00000136048,0.8297548928660904,1.962349455646561e-20,2.1808205302045727e-19,18.661380073049852
ENSG00000157404,-1.2388774262361477,2.1622674696476407e-20,2.3932515316871513e-19,18.62101165446511
ENSG00000149260,-1.3240737037963324,2.5299225474440222e-20,2.791896775729646e-19,18.554100642839614
ENSG00000270972,2.3816046413107066,2.6710241365880498e-20,2.938914462971512e-19,18.53181305387297
ENSG00000129467,0.8328115445033847,2.705271388476131e-20,2.967841846769402e-19,18.52755924588135
ENSG00000112782,-1.001843392130144,3.5924059504736606e-20,3.929523224418403e-19,18.405660140099183
ENSG00000100918,0.7850763084477738,3.7778924123210723e-20,4.120332952619181e-19,18.38506768842251
ENSG00000139734,1.1336982535028293,4.0256328263880046e-20,4.3777289919613e-19,18.358751127404627
ENSG00000132357,0.8564127646174539,4.083860572560065e-20,4.428139516177047e-19,18.353778704380645
ENSG00000227032,0.8795845043463875,4.1219728023312676e-20,4.456509725419022e-19,18.35100514138093
ENSG00000139970,-1.3817876932436277,4.262802244569014e-20,4.59544866249781e-19,18.33767208120173
ENSG00000197880,-1.2017571601363428,4.682522907556526e-20,5.033374768065084e-19,18.298140732300407
ENSG00000232807,1.1432132829661354,5.2235599495953656e-20,5.598815693100779e-19,18.251903828769844
ENSG00000183160,2.074490813225255,5.322174543872816e-20,5.68816935491278e-19,18.24502748175628
ENSG00000180316,1.2569673977697478,5.3949230623673087e-20,5.749446577894304e-19,18.24037395700321
ENSG00000108984,1.082168598982548,5.965135005682435e-20,6.339018111451704e-19,18.197978007386833
ENSG00000243155,0.7608095456751687,6.129373039512895e-20,6.495045862892926e-19,18.18741777793491
ENSG00000100162,1.058279981591276,6.791317604365454e-20,7.176094805745933e-19,18.14411183231899
ENSG00000223799,1.1375998041217108,6.92437168799756e-20,7.296018755997429e-19,18.13691405823012
ENSG00000156313,-0.7711917325197076,7.281629223089631e-20,7.650838592147697e-19,18.116290960142827
ENSG00000112137,1.0575163929508047,7.843244054598468e-20,8.217780989789968e-19,18.08524543720327
ENSG00000137563,1.3049945795438544,7.917102934866016e-20,8.271931077605109e-19,18.082393092811603
ENSG00000186193,1.4902679304329443,8.211574861880413e-20,8.555635261121212e-19,18.06774773829626
ENSG00000275210,1.1176182016595513,8.323524997453544e-20,8.648119287047832e-19,18.063078328611944
ENSG00000130303,1.1472343573900834,8.483925878505856e-20,8.790289868563012e-19,18.055996803397022
ENSG00000236254,0.8597254377325709,8.70582059098551e-20,8.986917645513014e-19,18.046389238087166
ENSG00000174776,-1.1902931303669213,8.721887902615846e-20,8.986917645513014e-19,18.046389238087166
ENSG00000130066,0.9843956070823104,8.753857058853481e-20,8.995010145874238e-19,18.045998342457985
ENSG00000168785,-1.4682326962843197,9.30042901703097e-20,9.530384679539977e-19,18.020889569369036
ENSG00000213903,0.8956116151378781,9.423402585007042e-20,9.629942915637334e-19,18.01637628727808
ENSG00000185338,1.4175468304559948,1.0817066103904591e-19,1.1023949881848122e-18,17.957662769863724
ENSG00000134321,3.34001089927089,1.0938461860490255e-19,1.1117292299626335e-18,17.954000975570846
ENSG00000055332,1.5326158468418156,1.115352921903372e-19,1.1305071735596676e-18,17.94672667752252
location_recruit,1.2362204724409456,1.160558921466737e-19,1.1731395059812816e-18,17.930650339908908
ENSG00000251161,0.9099518877341585,1.1794649743323554e-19,1.1890282038539692e-18,17.924807843755676
ENSG00000067066,0.7879817027290104,1.2064063685143415e-19,1.2129099068890819e-18,17.916171456671794
ENSG00000183019,1.8923422886917554,1.380329483946131e-19,1.3816364257144798e-18,17.859606225470806
ENSG00000175550,0.8019465056228883,1.3816364257144798e-19,1.3816364257144798e-18,17.859606225470806
ENSG00000258082,1.084548318117044,1.4377023129397104e-19,1.4338581891083208e-18,17.843493798970304
ENSG00000221890,-0.9123615011330635,1.4635196590689315e-19,1.4557142208872305e-18,17.836923875348187
ENSG00000285994,-0.9719510624524624,1.4841968507616178e-19,1.472354854611924e-18,17.831987507371466
ENSG00000068079,1.4572752398174675,1.5093579043317495e-19,1.4933434968587335e-18,17.825840284952783
ENSG00000102245,-1.0255977625546953,1.5966284034573956e-19,1.5755089801312395e-18,17.802579117078793
ENSG00000165821,-0.8551782888209537,1.7276221223278036e-19,1.7002719040323766e-18,17.76948162157567
ENSG00000257557,0.8080239123598489,1.883758929773375e-19,1.8490581073828126e-18,17.733049440750406
ENSG00000125818,-1.0286260975983847,1.8963469992303238e-19,1.856528689535199e-18,17.731298335093598
ENSG00000150760,1.047351652941045,1.9381094085320994e-19,1.892447144980296e-18,17.72297624126723
ENSG00000233154,0.9452633946315654,2.216142961148484e-19,2.158280220648524e-18,17.66589216930062
ENSG00000237879,1.1321076691311656,2.3477682238915564e-19,2.280514446644663e-18,17.641967172237695
ENSG00000258102,1.1942200251194277,2.3573491902668356e-19,2.283873371349428e-18,17.641327979081503
ENSG00000141664,1.2557736361611658,2.5263294932400953e-19,2.4307048847785886e-18,17.614267766246062
ENSG00000128165,0.7845621448799331,2.528454410976119e-19,2.4307048847785886e-18,17.614267766246062
ENSG00000188822,-0.986581035284833,2.516377728309737e-19,2.4307048847785886e-18,17.614267766246062
ENSG00000241755,2.182737501301614,2.606077575315165e-19,2.49888672388832e-18,17.602253430270206
ENSG00000258227,1.5246735272474083,2.7605465569266005e-19,2.6334625722087517e-18,17.57947284962422
ENSG00000232671,0.9173149054233315,2.759252254637629e-19,2.6334625722087517e-18,17.57947284962422
ENSG00000160883,1.0656937805926574,2.796623603554166e-19,2.661072969708428e-18,17.574943216426732
ENSG00000113368,1.0051946881441625,2.8302513283967263e-19,2.679400369268982e-18,17.571962387111192
ENSG00000273084,0.9930092092019653,2.829231972303351e-19,2.679400369268982e-18,17.571962387111192
ENSG00000243238,2.3107906331083434,2.967559341392309e-19,2.802277555289446e-18,17.552488851648075
ENSG00000286076,1.662948910951315,3.0444495712166135e-19,2.8676254799590826e-18,17.54247756939478
ENSG00000168394,1.0374281076359861,3.127415049772103e-19,2.9383521752266866e-18,17.531896153204887
ENSG00000253276,0.9683509949578071,3.323117041714034e-19,3.1143785340686802e-18,17.50662860266507
ENSG00000255328,2.1594060291507606,3.662504734154718e-19,3.423845277793759e-18,17.465485869146356
ENSG00000111331,2.6635926723035475,3.7000688390050133e-19,3.4503141923721748e-18,17.46214135541933
ENSG00000181381,1.312718457342616,3.9658449489616925e-19,3.688928094670103e-18,17.433099810046265
ENSG00000186431,1.273309169965569,4.0756768293589706e-19,3.781660341668896e-18,17.422317480875243
ENSG00000118985,0.9960573889128835,4.0872751048237976e-19,3.783011449377858e-18,17.42216234430226
ENSG00000166313,-0.7606725732623748,4.454582942697125e-19,4.1127708852129395e-18,17.385865483551672
ENSG00000273542,0.9339574135079827,5.087584514127043e-19,4.685602527825647e-18,17.329234554683435
ENSG00000151136,-0.8144068966675746,5.899895082905627e-19,5.4203469604034455e-18,17.265972913062004
ENSG00000158869,1.0812434554702457,6.139380658826412e-19,5.626508564477277e-18,17.24976101572501
ENSG00000136111,-0.9443383138443779,6.541410527966025e-19,5.980260115027763e-18,17.223279925699813
ENSG00000285710,1.020432838131626,6.68466546046431e-19,6.096284148540801e-18,17.21493479867841
ENSG00000128383,1.1245407286218985,6.795296678949634e-19,6.1820625884102765e-18,17.208866602368214
ENSG00000180573,0.8095227681085804,7.613666672100438e-19,6.909726687818645e-18,17.160539130674962
ENSG00000165028,-0.8939353080284038,7.812981068721751e-19,7.07069471825445e-18,17.150537913291956
ENSG00000139714,-0.9692545478443835,7.828946162571281e-19,7.07069471825445e-18,17.150537913291956
ENSG00000234436,1.288998860277135,7.957737135714123e-19,7.157886771040516e-18,17.145215175895892
ENSG00000244491,0.9242188806046036,7.96386865946867e-19,7.157886771040516e-18,17.145215175895892
ENSG00000211666,1.982111914760781,8.050552000996471e-19,7.218403597047316e-18,17.141558839224373
ENSG00000248477,1.3651805989121386,8.338236508544143e-19,7.458422584381212e-18,17.127353013725365
ENSG00000164104,1.2216691636312924,8.721637854364194e-19,7.782705549468528e-18,17.10886940031829
ENSG00000247317,1.7919535431508562,1.016812683756138e-18,9.051816969953209e-18,17.04326423617367
ENSG00000227992,0.809286883511166,1.0350415393171045e-18,9.192154622982857e-18,17.03658267890817
ENSG00000008277,-0.7407515723706287,1.0388564692216301e-18,9.199453996161734e-18,17.036237948033886
ENSG00000130300,-1.7407428404399985,1.0407961357587807e-18,9.199453996161734e-18,17.036237948033886
ENSG00000249667,-1.3278702092569967,1.084238938674691e-18,9.560783076256732e-18,17.019506535363078
ENSG00000256433,1.0848622178151355,1.1042357315779282e-18,9.714149242419038e-18,17.012595228569268
ENSG00000132849,-0.8338862024493126,1.1392063952803657e-18,9.99821142210768e-18,17.0000776838983
ENSG00000279641,0.943461571389222,1.1436028509464902e-18,1.001323623011833e-17,16.999425537931632
ENSG00000108950,2.4796117685337298,1.2550618717302211e-18,1.0963421034083665e-17,16.960053907129414
ENSG00000167106,-0.9330507466151995,1.3007372184535551e-18,1.1335864076709721e-17,16.94554537016081
ENSG00000117010,1.325459822229134,1.3194481598993275e-18,1.1472125026630515e-17,16.940356128580053
ENSG00000173786,0.8277890824576731,1.609343650026625e-18,1.3960120499068167e-17,16.855110833012677
ENSG00000127152,-0.8777018689210496,1.635335968934816e-18,1.415267555481871e-17,16.849161449266816
ENSG00000225101,1.0016882387635428,1.9044924194861242e-18,1.6443881307137136e-17,16.783995666642443
ENSG00000226822,1.1611476606486935,2.0317611121745355e-18,1.7502237756145535e-17,16.756906420855685
ENSG00000237711,0.7801568704294515,2.119904194629208e-18,1.8219453101306325e-17,16.739464663512834
ENSG00000163565,0.9389129402555247,2.279119309371805e-18,1.9542793158521456e-17,16.70901336453532
ENSG00000172183,0.8085432451694178,2.284475769838389e-18,1.9543795003433927e-17,16.70899110136333
ENSG00000115902,0.8024055557009893,2.3783405053454322e-18,2.030025191061433e-17,16.692498572790683
ENSG00000183625,-1.5131023861574016,2.409722254124904e-18,2.0521150702935825e-17,16.687798290250097
ENSG00000168758,-0.7276376780441175,2.4781020744754857e-18,2.105540031388055e-17,16.676636497180944
ENSG00000255760,0.8131544482670101,2.508905203314344e-18,2.1268673655369327e-17,16.672259592472198
ENSG00000213714,0.7885146913087024,2.549486435735311e-18,2.1563683458713627e-17,16.666277051965967
ENSG00000246430,0.9032187873515978,2.6134267951598015e-18,2.2054484040601944e-17,16.65650309798263
ENSG00000187475,1.4788722659740006,2.657266178982836e-18,2.237382132642433e-17,16.650259834443922
ENSG00000130487,1.4054346033297447,2.6647027950143696e-18,2.2385904111269368e-17,16.650025360846936
ENSG00000107262,-1.0661283029470074,2.7752791396366113e-18,2.326245211425744e-17,16.633344507855167
ENSG00000165521,-0.7794607118603396,2.8153008693927787e-18,2.354500502877817e-17,16.62810121246397
ENSG00000012171,1.0845070677168533,2.823120764783266e-18,2.355758490523844e-17,16.627869234941407
ENSG00000173825,-1.3784563119910445,2.8773920735815967e-18,2.395685811263249e-17,16.620570139280154
ENSG00000263584,-0.9895038162586439,3.5679815833545534e-18,2.964047061450442e-17,16.52811490515763
ENSG00000242113,1.4375139802655184,3.825731434562261e-18,3.1711062779816076e-17,16.49878920257477
ENSG00000132530,1.9811542599653211,3.847979149163022e-18,3.182474994762322e-17,16.497234999985196
ENSG00000070404,0.8821499001898205,3.907077178718387e-18,3.224203070048581e-17,16.49157761282719
ENSG00000116106,-0.9907657384503292,4.1056787718344885e-18,3.380614088066808e-17,16.471004403025663
ENSG00000113319,-0.9652384397072404,4.168551788770675e-18,3.42482338592833e-17,16.465361819644386
ENSG00000161381,-1.1386909803853553,4.2403999231314376e-18,3.476195980940717e-17,16.458895746883382
ENSG00000138496,1.2772193349630092,4.2723450690222365e-18,3.494703313037926e-17,16.45658968829591
ENSG00000136689,1.332196781237644,4.350899995554774e-18,3.551172206437485e-17,16.44962826701346
ENSG00000135069,0.8116860004897489,4.657576966178733e-18,3.793179494289667e-17,16.42099660587746
ENSG00000056558,-0.7589975094261721,4.949974874884137e-18,4.022528602030029e-17,16.39550085918427
